,cosmodc2_hp,cosmodc2_id,dec,flux_g,flux_g_noMW,flux_i,flux_i_noMW,flux_r,flux_r_noMW,flux_u,flux_u_noMW,flux_y,flux_y_noMW,flux_z,flux_z_noMW,host_galaxy,id,id_truth_type,is_pointsource,is_variable,mag_r,ra_x,redshift,truth_type,HPX_2_17,ra_y,decl,diaObjectid,rPSFluxMax
128,-1,-1,-36.7896303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6937504678,MS_9685_9,MS_9685_9_3,1,1,,60.2663335,0.118969,3,144771275945,60.2664447,-36.7895512,1650850738408004676,
129,-1,-1,-36.8019547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6938988335,MS_9685_3166,MS_9685_3166_3,1,1,,60.2672746,0.856727,3,144771273633,60.2674506,-36.8017808,1650850738408000174,
130,-1,-1,-36.6366733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6939433998,MS_9685_3897,MS_9685_3897_3,1,1,,60.2288007,0.926001,3,144772767610,60.2285651,-36.6367549,1650912311059157656,
131,-1,-1,-36.6237591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6939179191,MS_9685_3647,MS_9685_3647_3,1,1,,60.2492458,0.910842,3,144772779226,60.2492582,-36.6237226,1650912311059154732,
132,-1,-1,-36.8156508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6938817316,MS_9685_2603,MS_9685_2603_3,1,1,,60.2566169,0.793979,3,144771270359,60.2565547,-36.8154371,1650850738408003464,
133,-1,-1,-36.9045579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875867145,MS_9813_1749,MS_9813_1749_3,1,1,,59.9393897,0.686116,3,144761437365,59.9393936,-36.9045443,1650859534501023887,1572.3967006
134,-1,-1,-36.5855681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875368641,MS_9813_757,MS_9813_757_3,1,1,,59.8486956,0.49043,3,144762063211,59.8486897,-36.5855595,1650929903245202680,1870.3973094
135,-1,-1,-36.5618553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875367321,MS_9813_645,MS_9813_645_3,1,1,,59.8483584,0.477181,3,144762070465,59.8483465,-36.5618658,1650929903245197700,2287.8517348
136,-1,-1,-37.0506107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875365097,MS_9813_750,MS_9813_750_3,1,1,,59.869582,0.482857,3,144761226697,59.8696049,-37.0505994,1650806757942887768,1929.5160527
137,-1,-1,-36.7803149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875062506,MS_9813_106,MS_9813_106_3,1,1,,59.9526205,0.250421,3,144761619504,59.9523428,-36.7804569,1650859534501022253,
138,-1,-1,-36.7803149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875062506,MS_9813_106,MS_9813_106_3,1,1,,59.9526205,0.250421,3,144761619504,59.9526369,-36.7803214,1650859534501020169,8990.5058246
139,-1,-1,-36.8637367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875630070,MS_9813_1152,MS_9813_1152_3,1,1,,60.1471872,0.594369,3,144760076921,60.1471251,-36.8639805,1650859534501020435,513.7617867
140,-1,-1,-36.7503383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875630347,MS_9813_1144,MS_9813_1144_3,1,1,,60.0340152,0.594979,3,144761543224,60.0340166,-36.7503553,1650921107152181657,
141,-1,-1,-36.9560676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875370189,MS_9813_714,MS_9813_714_3,1,1,,60.154454,0.483998,3,144759962083,60.1544373,-36.956054,1650859534501022821,3079.5104436
142,-1,-1,-37.0259111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875620315,MS_9813_1133,MS_9813_1133_3,1,1,,59.8591712,0.594763,3,144761232079,59.8591466,-37.0258986,1650806757942886882,1389.773527
143,-1,-1,-36.7890548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875427840,MS_9813_802,MS_9813_802_3,1,1,,59.844543,0.51527,3,144761591655,59.8445629,-36.7890777,1650868330594042820,
144,-1,-1,-36.82386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875528939,MS_9813_1117,MS_9813_1117_3,1,1,,60.0995183,0.563753,3,144760106845,60.0995953,-36.8237718,1650859534501022833,1336.9136021
145,-1,-1,-36.82386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875528939,MS_9813_1117,MS_9813_1117_3,1,1,,60.0995183,0.563753,3,144760106845,60.099457,-36.8238415,1650859534501022843,1949.2973587
146,-1,-1,-36.7677358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875531833,MS_9813_1099,MS_9813_1099_3,1,1,,60.071126,0.563846,3,144761519238,60.0711061,-36.7677336,1650921107152179773,968.4879714
147,-1,-1,-36.9155839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876327061,MS_9813_2814,MS_9813_2814_3,1,1,,59.8572734,0.820131,3,144761288226,59.8572556,-36.9155936,1650868330594044605,1310.4099314
148,-1,-1,-36.6673836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876004279,MS_9813_1895,MS_9813_1895_3,1,1,,59.904635,0.704451,3,144761666918,59.9045406,-36.667143,1650921107152177960,
149,-1,-1,-36.9347935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875996618,MS_9813_2023,MS_9813_2023_3,1,1,,59.9082137,0.72792,3,144761432832,59.9082013,-36.9348066,1650859534501024237,963.0351756
150,-1,-1,-36.6527907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875622686,MS_9813_1252,MS_9813_1252_3,1,1,,59.9532958,0.605257,3,144761674521,59.9532828,-36.6527855,1650921107152176863,
151,-1,-1,-36.9532794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875868879,MS_9813_1595,MS_9813_1595_3,1,1,,59.9758714,0.66069,3,144760028003,59.9758556,-36.9532768,1650859534501022752,1409.1320549
152,-1,-1,-37.0024425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875864683,MS_9813_1567,MS_9813_1567_3,1,1,,59.8276241,0.668545,3,144761259478,59.8276398,-37.002488,1650806757942886883,980.7361315
153,-1,-1,-36.6956558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875874437,MS_9813_1615,MS_9813_1615_3,1,1,,59.9274258,0.66779,3,144761657266,59.9274295,-36.6956637,1650921107152177404,1111.4825401
154,-1,-1,-36.8330238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875624484,MS_9813_1294,MS_9813_1294_3,1,1,,60.0065928,0.610887,3,144761498855,60.0066139,-36.8330282,1650859534501023049,
155,-1,-1,-36.8549853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875745649,MS_9813_1236,MS_9813_1236_3,1,1,,59.7902338,0.619633,3,144761409929,59.7902329,-36.8550438,1650868330594043908,921.3101577
156,-1,-1,-36.749548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875001821,MS_9813_2,MS_9813_2_3,1,1,,59.8746013,0.0798544,3,144761608529,59.8746006,-36.7495527,1650929903245197331,58653.1721755
157,-1,-1,-36.749548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875001821,MS_9813_2,MS_9813_2_3,1,1,,59.8746013,0.0798544,3,144761608529,59.8745224,-36.7492738,1650929903245199562,
158,-1,-1,-36.749548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875001821,MS_9813_2,MS_9813_2_3,1,1,,59.8746013,0.0798544,3,144761608529,59.8746087,-36.7495686,1650929903245203007,
159,-1,-1,-36.749548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875001821,MS_9813_2,MS_9813_2_3,1,1,,59.8746013,0.0798544,3,144761608529,59.8744481,-36.7496622,1650929903245200813,
160,-1,-1,-37.0316429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875042155,MS_9813_88,MS_9813_88_3,1,1,,60.2750693,0.239527,3,144759580195,60.2751966,-37.0316047,1650789165756844114,-1240.7451794
161,-1,-1,-36.7732773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875062505,MS_9813_126,MS_9813_126_3,1,1,,59.9482021,0.250421,3,144761620064,59.9483664,-36.7731019,1650921107152179505,
162,-1,-1,-36.7732773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875062505,MS_9813_126,MS_9813_126_3,1,1,,59.9482021,0.250421,3,144761620064,59.9482919,-36.7732608,1650921107152178189,284.0637749
163,-1,-1,-36.5659736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876309085,MS_9813_2595,MS_9813_2595_3,1,1,,59.811713,0.819373,3,144762060756,59.8117061,-36.5659324,1650929903245200899,
164,-1,-1,-36.8080328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876310839,MS_9813_2558,MS_9813_2558_3,1,1,,59.8448133,0.800666,3,144761568907,59.8447819,-36.8080189,1650868330594045990,
165,-1,-1,-36.7714738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876315256,MS_9813_2504,MS_9813_2504_3,1,1,,59.800115,0.798532,3,144761600429,59.8001181,-36.7713952,1650929903245199136,
166,-1,-1,-36.7536889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876143356,MS_9813_2121,MS_9813_2121_3,1,1,,59.9371724,0.749016,3,144761622447,59.9371487,-36.7536875,1650921107152175891,871.6446726
167,-1,-1,-36.7197678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876933143,MS_9813_3457,MS_9813_3457_3,1,1,,59.9560432,0.917729,3,144761632601,59.9560399,-36.7197629,1650921107152178943,
168,-1,-1,-36.9160874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876514463,MS_9813_2897,MS_9813_2897_3,1,1,,59.8883256,0.84531,3,144761456762,59.8882892,-36.9161681,1650859534501021136,598.6354549
169,-1,-1,-36.7939442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876509091,MS_9813_2866,MS_9813_2866_3,1,1,,59.7989782,0.838724,3,144761595654,59.7987134,-36.7938782,1650868330594049187,-1666.4895572
170,-1,-1,-36.8962805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876493045,MS_9813_3023,MS_9813_3023_3,1,1,,59.9276894,0.84507,3,144761459843,59.9277822,-36.8962866,1650859534501023507,
171,-1,-1,-36.7027028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6937943870,MS_9685_762,MS_9685_762_3,1,1,,60.0585459,0.512441,3,144772736609,60.0585479,-36.7026899,1650921107152178269,1514.4111443
172,-1,-1,-36.6329413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6937804157,MS_9685_564,MS_9685_564_3,1,1,,60.1378639,0.445289,3,144772756819,60.137856,-36.6329516,1650921107152179413,3126.1320375
173,-1,-1,-36.5982498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6937750010,MS_9685_465,MS_9685_465_3,1,1,,60.1638864,0.432741,3,144772805007,60.1639009,-36.5982551,1650921107152177199,2814.1177463
174,-1,-1,-36.5331001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6938253651,MS_9685_1364,MS_9685_1364_3,1,1,,60.0908582,0.621716,3,144772927662,60.0906991,-36.5330689,1650982679803334464,
175,-1,-1,-36.5331001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6938253651,MS_9685_1364,MS_9685_1364_3,1,1,,60.0908582,0.621716,3,144772927662,60.0908661,-36.5331174,1650982679803335122,1087.2554466
176,-1,-1,-36.6282061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6938261123,MS_9685_1445,MS_9685_1445_3,1,1,,60.0700331,0.625879,3,144772844681,60.0700362,-36.6282006,1650921107152177694,1507.4666311
177,-1,-1,-36.5608519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6937871722,MS_9685_678,MS_9685_678_3,1,1,,60.0438695,0.49841,3,144772880823,60.0438714,-36.560852,1650921107152180110,1691.4589388
178,-1,-1,-36.7533807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6937870904,MS_9685_673,MS_9685_673_3,1,1,,60.2468809,0.498766,3,144771284916,60.2469956,-36.7533818,1650912311059153106,-737.1222232
179,-1,-1,-36.7533807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6937870904,MS_9685_673,MS_9685_673_3,1,1,,60.2468809,0.498766,3,144771284916,60.2468694,-36.7533837,1650912311059155138,2255.7700418
180,-1,-1,-36.5691432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6937650632,MS_9685_254,MS_9685_254_3,1,1,,60.1272123,0.357825,3,144772896913,60.1271941,-36.5691538,1650921107152177613,3858.8173175
181,-1,-1,-36.5691432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6937650632,MS_9685_254,MS_9685_254_3,1,1,,60.1272123,0.357825,3,144772896913,60.127338,-36.5692058,1650921107152178511,1211.3557179
182,-1,-1,-36.7110506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6938129950,MS_9685_1015,MS_9685_1015_3,1,1,,60.1760403,0.578654,3,144772715241,60.1760456,-36.7110534,1650912311059156923,2076.5349123
183,-1,-1,-36.7941878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6938240395,MS_9685_1299,MS_9685_1299_3,1,1,,60.1958352,0.626823,3,144771290554,60.1958286,-36.7939115,1650850738408005753,
184,-1,-1,-36.7941878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6938240395,MS_9685_1299,MS_9685_1299_3,1,1,,60.1958352,0.626823,3,144771290554,60.19575,-36.794057,1650850738407998498,
185,-1,-1,-36.6320757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6937692951,MS_9685_271,MS_9685_271_3,1,1,,59.9902337,0.378347,3,144772859543,59.990238,-36.6320762,1650921107152175366,5775.8836087
186,-1,-1,-36.6320757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6937692951,MS_9685_271,MS_9685_271_3,1,1,,59.9902337,0.378347,3,144772859543,59.9901881,-36.6320781,1650921107152178407,-811.6056502
187,-1,-1,-36.5725496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6937691007,MS_9685_295,MS_9685_295_3,1,1,,59.9385942,0.379373,3,144773222012,59.9385848,-36.5725432,1650921107152179942,4623.0316655
188,-1,-1,-37.1914235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7877157414,MS_9813_4108,MS_9813_4108_3,1,1,,60.2238149,0.977448,3,144759469426,60.2240723,-37.191363,1650789165756844913,923.3463829
189,-1,-1,-37.1914235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7877157414,MS_9813_4108,MS_9813_4108_3,1,1,,60.2238149,0.977448,3,144759469426,60.2240723,-37.191363,1567525349208624004,923.3463829
190,-1,-1,-37.3014554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876007310,MS_9813_1955,MS_9813_1955_3,1,1,,60.2260115,0.726469,3,144759184609,60.226029,-37.3014735,1567525349208622636,1151.5494341
191,-1,-1,-37.225745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875154307,MS_9813_277,MS_9813_277_3,1,1,,60.23051,0.350119,3,144759460279,60.2305085,-37.2257489,1567525349208622961,
192,-1,-1,-37.3689895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876011828,MS_9813_1893,MS_9813_1893_3,1,1,,60.2348398,0.73057,3,144759152974,60.2347909,-37.3690015,1567525349208623909,
193,-1,-1,-37.0889513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876006641,MS_9813_2002,MS_9813_2002_3,1,1,,60.2355837,0.726079,3,144759562561,60.235691,-37.0890303,1650789165756843985,
194,-1,-1,-37.1737621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6320,hl_ms_6320,hl_ms_6320_3,1,1,,60.2451623,0.490647,3,144759476141,60.2451687,-37.1737643,1650789165756843766,2052.4290749
195,-1,-1,-37.1737621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6320,hl_ms_6320,hl_ms_6320_3,1,1,,60.2451623,0.490647,3,144759476141,60.2451687,-37.1737643,1567525349208622875,2052.4290749
196,-1,-1,-37.2406038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876008360,MS_9813_1769,MS_9813_1769_3,1,1,,60.2606662,0.695601,3,144759370998,60.2606559,-37.2406007,1567525349208621426,1172.2073438
197,-1,-1,-37.1794506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875743834,MS_9813_1468,MS_9813_1468_3,1,1,,60.2834438,0.643298,3,144759389871,60.2833698,-37.1794704,1650789165756845842,2209.5902554
198,-1,-1,-37.1794506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875743834,MS_9813_1468,MS_9813_1468_3,1,1,,60.2834438,0.643298,3,144759389871,60.2833698,-37.1794704,1567525349208624821,2209.5902554
199,-1,-1,-37.0766118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875869869,MS_9813_1569,MS_9813_1569_3,1,1,,60.2840526,0.663551,3,144759559563,60.2840628,-37.0766088,1650789165756843936,
200,-1,-1,-36.9681927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876011502,MS_9813_1857,MS_9813_1857_3,1,1,,59.008233,0.733721,3,144766564359,59.0082275,-36.9681986,1650402137663870651,1299.5171724
201,-1,-1,-36.8998005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875147721,MS_9813_291,MS_9813_291_3,1,1,,59.0123895,0.346882,3,144766635671,59.0123826,-36.8997829,1650402137663868160,-544.6983339
202,-1,-1,-36.8998005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875147721,MS_9813_291,MS_9813_291_3,1,1,,59.0123895,0.346882,3,144766635671,59.0123947,-36.8998024,1650402137663865256,5134.0372722
203,-1,-1,-36.9348269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876932374,MS_9813_3925,MS_9813_3925_3,1,1,,59.0167512,0.94197,3,144766588251,59.0165037,-36.9349235,1650402137663865701,-997.0424196
204,-1,-1,-36.5765521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875061962,MS_9813_150,MS_9813_150_3,1,1,,59.021095,0.263712,3,144767352194,59.0210809,-36.5765505,1650463710315020528,12180.7106315
205,-1,-1,-37.0415861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876489391,MS_9813_3002,MS_9813_3002_3,1,1,,59.0223572,0.855495,3,144766451077,59.022477,-37.041696,1650340565012712564,
206,-1,-1,-36.9076538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875742371,MS_9813_1371,MS_9813_1371_3,1,1,,59.0352637,0.634683,3,144766633462,59.0354243,-36.9072348,1650402137663869695,
207,-1,-1,-36.9076538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875742371,MS_9813_1371,MS_9813_1371_3,1,1,,59.0352637,0.634683,3,144766633462,59.0352646,-36.9076536,1650402137663870053,2203.5557967
208,-1,-1,-36.933786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876682757,MS_9813_3414,MS_9813_3414_3,1,1,,59.0468444,0.889038,3,144766609093,59.0468975,-36.9337637,1650402137663868376,1249.5099298
209,-1,-1,-36.5491255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875630354,MS_9813_1153,MS_9813_1153_3,1,1,,59.0558042,0.588569,3,144767398625,59.0557979,-36.549129,1650525282966179012,1666.6199146
210,-1,-1,-36.8047341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875081490,MS_9813_158,MS_9813_158_3,1,1,,59.0735874,0.271196,3,144766838797,59.0735812,-36.8047237,1650402137663866808,5835.1156831
211,-1,-1,-37.0417558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875301374,MS_9813_573,MS_9813_573_3,1,1,,59.0759365,0.444974,3,144766456457,59.0759395,-37.0417549,1650340565012709645,2537.296019
212,-1,-1,-37.0417558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875301374,MS_9813_573,MS_9813_573_3,1,1,,59.0759365,0.444974,3,144766456457,59.0757182,-37.0417054,1650340565012710912,895.4914422
213,-1,-1,-36.9375432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875295116,MS_9813_596,MS_9813_596_3,1,1,,59.0806317,0.455058,3,144766605597,59.0806218,-36.9375083,1650402137663869774,1403.5058747
214,-1,-1,-36.9375432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875295116,MS_9813_596,MS_9813_596_3,1,1,,59.0806317,0.455058,3,144766605597,59.0805452,-36.9372278,1650402137663867494,-784.1164721
215,-1,-1,-36.7305083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875084825,MS_9813_152,MS_9813_152_3,1,1,,59.0953869,0.271132,3,144767207618,59.095376,-36.7305056,1650463710315023706,-866.8780651
216,-1,-1,-36.8627878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875244354,MS_9813_461,MS_9813_461_3,1,1,,59.0988589,0.416108,3,144766630376,59.0989392,-36.8628895,1650402137663869836,
217,-1,-1,-36.9888075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147,hl_ms_147,hl_ms_147_3,1,1,,59.1058928,0.129621,3,144766504763,59.1058616,-36.9888085,1650402137663867938,5687.8328068
218,-1,-1,-36.9888075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147,hl_ms_147,hl_ms_147_3,1,1,,59.1058928,0.129621,3,144766504763,59.1059021,-36.9888062,1650402137663864873,41214.4055463
219,-1,-1,-36.7084592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876929830,MS_9813_3834,MS_9813_3834_3,1,1,,59.255002,0.941656,3,144766886655,59.2550104,-36.7084732,1650454914222001695,596.8438563
220,-1,-1,-36.6676069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25230,hl_ms_25230,hl_ms_25230_3,1,1,,59.2050253,0.82324,3,144766909781,59.2047487,-36.6673607,1650454914222000570,
221,-1,-1,-36.6676069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25230,hl_ms_25230,hl_ms_25230_3,1,1,,59.2050253,0.82324,3,144766909781,59.2050897,-36.6673066,1650454914222001996,
222,-1,-1,-36.8039576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875996462,MS_9813_1924,MS_9813_1924_3,1,1,,59.2694357,0.719558,3,144766772265,59.269323,-36.8039369,1650393341570845099,
223,-1,-1,-36.8039576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875996462,MS_9813_1924,MS_9813_1924_3,1,1,,59.2694357,0.719558,3,144766772265,59.2694944,-36.8039786,1650393341570844160,1054.7657917
224,-1,-1,-37.0090881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875147709,MS_9813_235,MS_9813_235_3,1,1,,59.2136063,0.337597,3,144760893372,59.2135767,-37.009089,1650331768919691964,3579.2906027
225,-1,-1,-37.0142369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875242912,MS_9813_498,MS_9813_498_3,1,1,,59.1706534,0.428118,3,144766476073,59.1704337,-37.0140497,1650340565012712941,-647.0925216
226,-1,-1,-36.6383708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875085050,MS_9813_145,MS_9813_145_3,1,1,,59.3858921,0.29852,3,144767599700,59.3860304,-36.6384729,1650454914221998987,
227,-1,-1,-36.6383708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875085050,MS_9813_145,MS_9813_145_3,1,1,,59.3858921,0.29852,3,144767599700,59.385969,-36.6387186,1650454914222001574,
228,-1,-1,-36.6383708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875085050,MS_9813_145,MS_9813_145_3,1,1,,59.3858921,0.29852,3,144767599700,59.3858155,-36.6385831,1650454914222001725,
229,-1,-1,-36.6383708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875085050,MS_9813_145,MS_9813_145_3,1,1,,59.3858921,0.29852,3,144767599700,59.3860304,-36.6384729,1650938699338220735,
