,cosmodc2_hp,cosmodc2_id,dec,flux_g,flux_g_noMW,flux_i,flux_i_noMW,flux_r,flux_r_noMW,flux_u,flux_u_noMW,flux_y,flux_y_noMW,flux_z,flux_z_noMW,host_galaxy,id,id_truth_type,is_pointsource,is_variable,mag_r,ra_x,redshift,truth_type,HPX_2_17,ra_y,decl,diaObjectid,rPSFluxMax,diff_ra,diff_dec
294,-1,-1,-36.9160874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876514463,MS_9813_2897,MS_9813_2897_3,1,1,,59.8883256,0.84531,3,144761456762,59.8882892,-36.9161681,1650859534501021136,598.6354549,0.1310399999965739,0.2905199999929664
295,-1,-1,-36.7939442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876509091,MS_9813_2866,MS_9813_2866_3,1,1,,59.7989782,0.838724,3,144761595654,59.7987134,-36.7938782,1650868330594049187,-1666.4895572,0.9532800000130237,-0.23759999998844705
296,-1,-1,-36.8962805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876493045,MS_9813_3023,MS_9813_3023_3,1,1,,59.9276894,0.84507,3,144761459843,59.9277822,-36.8962866,1650859534501023507,,-0.3340800000160016,0.021960000000831315
297,-1,-1,-36.7027028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6937943870,MS_9685_762,MS_9685_762_3,1,1,,60.0585459,0.512441,3,144772736609,60.0585479,-36.7026899,1650921107152178269,1514.4111443,-0.007200000007401286,-0.04643999997995252
298,-1,-1,-36.6329413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6937804157,MS_9685_564,MS_9685_564_3,1,1,,60.1378639,0.445289,3,144772756819,60.137856,-36.6329516,1650921107152179413,3126.1320375,0.02843999999981861,0.03707999999846834
299,-1,-1,-36.5331001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6938253651,MS_9685_1364,MS_9685_1364_3,1,1,,60.0908582,0.621716,3,144772927662,60.0906991,-36.5330689,1650982679803334464,,0.5727599999914901,-0.11231999998244646
300,-1,-1,-36.5331001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6938253651,MS_9685_1364,MS_9685_1364_3,1,1,,60.0908582,0.621716,3,144772927662,60.0908661,-36.5331174,1650982679803335122,1087.2554466,-0.02843999999981861,0.06228000001158307
301,-1,-1,-36.6282061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6938261123,MS_9685_1445,MS_9685_1445_3,1,1,,60.0700331,0.625879,3,144772844681,60.0700362,-36.6282006,1650921107152177694,1507.4666311,-0.011159999976939616,-0.019800000001168883
302,-1,-1,-36.5608519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6937871722,MS_9685_678,MS_9685_678_3,1,1,,60.0438695,0.49841,3,144772880823,60.0438714,-36.560852,1650921107152180110,1691.4589388,-0.006840000003194291,0.0003599999786274566
303,-1,-1,-36.5691432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6937650632,MS_9685_254,MS_9685_254_3,1,1,,60.1272123,0.357825,3,144772896913,60.1271941,-36.5691538,1650921107152177613,3858.8173175,0.06551999999828695,0.03816000001108932
304,-1,-1,-36.5691432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6937650632,MS_9685_254,MS_9685_254_3,1,1,,60.1272123,0.357825,3,144772896913,60.127338,-36.5692058,1650921107152178511,1211.3557179,-0.4525200000188079,0.22535999999888645
305,-1,-1,-36.6320757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6937692951,MS_9685_271,MS_9685_271_3,1,1,,59.9902337,0.378347,3,144772859543,59.990238,-36.6320762,1650921107152175366,5775.8836087,-0.015480000001844019,0.0017999999954554369
306,-1,-1,-36.6320757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6937692951,MS_9685_271,MS_9685_271_3,1,1,,59.9902337,0.378347,3,144772859543,59.9901881,-36.6320781,1650921107152178407,-811.6056502,0.16415999999992437,0.008639999998649728
307,-1,-1,-36.5725496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6937691007,MS_9685_295,MS_9685_295_3,1,1,,59.9385942,0.379373,3,144773222012,59.9385848,-36.5725432,1650921107152179942,4623.0316655,0.03383999998618492,-0.0230400000134523
308,-1,-1,-36.2576612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6937806953,MS_9685_558,MS_9685_558_3,1,1,,60.1524358,0.447939,3,144773581634,60.1525593,-36.2576357,1651044252454489279,-1256.4596197,-0.4446000000029926,-0.09179999999844313
309,-1,-1,-36.2622293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6938364152,MS_9685_1641,MS_9685_1641_3,1,1,,60.1167,0.666171,3,144773542910,60.1167083,-36.2622414,1651044252454486516,1081.1737919,-0.029879999991067052,0.043559999997455634
310,-1,-1,-36.3536148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6938356049,MS_9685_1607,MS_9685_1607_3,1,1,,60.0327692,0.662967,3,144773346971,60.0327867,-36.35364,1650982679803331919,,-0.06300000001999706,0.09071999998582214
311,-1,-1,-36.5184939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6938239436,MS_9685_1466,MS_9685_1466_3,1,1,,60.1556975,0.62074,3,144772916529,60.155699,-36.5184875,1650982679803331320,2574.9085223,-0.005399999986366311,-0.0230400000134523
312,-1,-1,-36.4528349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6937880115,MS_9685_685,MS_9685_685_3,1,1,,60.0579371,0.491512,3,144773302435,60.0579374,-36.4528345,1650982679803332976,2457.966472,-0.0010800000126209852,-0.0014399999912484418
313,-1,-1,-36.4567516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6938479552,MS_9685_1979,MS_9685_1979_3,1,1,,60.0773543,0.709096,3,144773300704,60.0773808,-36.4567577,1650982679803332333,739.4311533,-0.095399999989354,0.021960000000831315
314,-1,-1,-36.5022249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6938646302,MS_9685_2221,MS_9685_2221_3,1,1,,60.1356894,0.755983,3,144772918996,60.1356378,-36.5024245,1650982679803330743,-677.6360695,0.18575999999654869,0.718559999981494
315,-1,-1,-36.5129711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6939206667,MS_9685_3404,MS_9685_3404_3,1,1,,60.0037097,0.888,3,144773241303,60.0037099,-36.5129575,1650982679803332907,704.8630044,-0.0007199999828344517,-0.04896000000940148
316,-1,-1,-36.4857043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6938495116,MS_9685_2022,MS_9685_2022_3,1,1,,60.1304425,0.700986,3,144772941689,60.1305625,-36.4855496,1650982679803331157,,-0.432000000009225,-0.5569200000110186
317,-1,-1,-36.3428546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6938488679,MS_9685_1937,MS_9685_1937_3,1,1,,60.0862687,0.707947,3,144773517988,60.0862184,-36.3428649,1650982679803331848,784.2754163,0.18107999999301683,0.03707999999846834
318,-1,-1,-36.4004966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6939643005,MS_9685_4251,MS_9685_4251_3,1,1,,60.003794,0.978234,3,144773330278,60.0033345,-36.4003365,1650982679803331082,563.5496145,1.6541999999930113,-0.576359999982401
319,-1,-1,-36.4787401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6939671510,MS_9685_4196,MS_9685_4196_3,1,1,,60.1492213,0.978438,3,144772944934,60.1491149,-36.4787845,1650982679803332990,,0.3830399999998235,0.1598400000005995
320,-1,-1,-36.4787401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6939671510,MS_9685_4196,MS_9685_4196_3,1,1,,60.1492213,0.978438,3,144772944934,60.1491984,-36.4783706,1650982679803333006,,0.08243999999137941,-1.330200000018067
321,-1,-1,-36.3312978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6230,hl_ms_6230,hl_ms_6230_3,1,1,,59.1959196,0.485184,3,144768211619,59.1959129,-36.3312944,1650578059524309975,1984.7997391,0.024120000000493746,-0.01224000001514014
322,-1,-1,-36.4117251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875631116,MS_9813_1214,MS_9813_1214_3,1,1,,59.2326791,0.597388,3,144768172736,59.232649,-36.4117357,1650516486873157143,956.5555513,0.10835999998732859,0.03816000001108932
323,-1,-1,-36.3208115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876307005,MS_9813_2579,MS_9813_2579_3,1,1,,59.2923165,0.812117,3,144768195578,59.292319,-36.3208479,1650578059524312065,808.0744456,-0.009000000002856723,0.1310399999965739
324,-1,-1,-36.2634062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876488608,MS_9813_2722,MS_9813_2722_3,1,1,,59.2721952,0.838629,3,144768403678,59.272204,-36.2635035,1650578059524312324,530.5249287,-0.03168000001210203,0.35028000000068005
325,-1,-1,-36.4017206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875988262,MS_9813_2010,MS_9813_2010_3,1,1,,59.2600075,0.728123,3,144768086009,59.260017,-36.4016805,1650516486873154043,693.9251465,-0.034199999990391916,-0.14435999999875548
326,-1,-1,-36.3721833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875243952,MS_9813_462,MS_9813_462_3,1,1,,59.332875,0.415865,3,144768097186,59.3327462,-36.3719642,1650516486873156742,,0.4636799999957475,-0.7887600000088923
327,-1,-1,-36.3721833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875243952,MS_9813_462,MS_9813_462_3,1,1,,59.332875,0.415865,3,144768097186,59.3328624,-36.3721698,1650516486873153875,3353.1125367,0.04535999999291107,-0.04860000000519449
328,-1,-1,-36.3400847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875112386,MS_9813_266,MS_9813_266_3,1,1,,59.3119852,0.32808,3,144768192894,59.3119883,-36.3400806,1650516486873153778,2492.2583092,-0.011160000002519155,-0.014759999993430029
329,-1,-1,-36.4289665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875189775,MS_9813_323,MS_9813_323_3,1,1,,59.1914995,0.371336,3,144768126896,59.1915125,-36.42897,1650516486873153939,3563.7180253,-0.04680000000973905,0.012599999993767597
330,-1,-1,-36.3725618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875243942,MS_9813_409,MS_9813_409_3,1,1,,59.3191047,0.415865,3,144768100176,59.3192891,-36.3722658,1650516486873155438,-936.4655727,-0.6638400000070988,-1.0655999999954702
331,-1,-1,-36.3725618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7875243942,MS_9813_409,MS_9813_409_3,1,1,,59.3191047,0.415865,3,144768100176,59.3191167,-36.372559,1650516486873156196,2429.0156326,-0.04320000001882818,-0.01007999998989817
332,-1,-1,-36.3519717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876329647,MS_9813_2761,MS_9813_2761_3,1,1,,59.1818391,0.82318,3,144768207650,59.1818328,-36.351975,1650516486873157696,660.3063101,0.022679999983665766,0.011880000010933145
333,-1,-1,-36.479688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876309143,MS_9813_2797,MS_9813_2797_3,1,1,,59.2705429,0.821035,3,144768029707,59.2706491,-36.4795952,1650516486873154754,658.3753892,-0.38231999999140953,-0.3340800000160016
334,-1,-1,-36.506803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876523871,MS_9813_2798,MS_9813_2798_3,1,1,,59.1919483,0.832828,3,144768021057,59.1919229,-36.506804,1650516486873157315,683.8239456,0.09143999999423613,0.0036000000164904122
335,-1,-1,-36.4458672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7877164568,MS_9813_4026,MS_9813_4026_3,1,1,,59.284046,0.961764,3,144768075437,59.2837765,-36.4460196,1650516486873154735,581.3663817,0.9701999999805366,0.5486399999909963
336,-1,-1,-36.3068555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7876941635,MS_9813_3563,MS_9813_3563_3,1,1,,59.3028321,0.916809,3,144768202079,59.3028741,-36.3068417,1650578059524310558,,-0.15119999997637024,-0.049679999992235935
337,-1,-1,-36.503908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7877165130,MS_9813_3981,MS_9813_3981_3,1,1,,59.2497572,0.966075,3,144768025601,59.2498127,-36.5038837,1650516486873157464,,-0.19980000000714426,-0.08747999999911826
