LAMBDA,u,g,r,i,z,Y,atm
9159.0000000014,0.0,0.0,0.0,0.0,0.2990458433128128,0.0718351727753183,0.8464468944728141
9160.000000001399,0.0,0.0,0.0,0.0,0.2983714747843084,0.0735204472637219,0.8491700111676121
9161.0000000014,0.0,0.0,0.0,0.0,0.3001352520500848,0.0758118075978454,0.8588886172866123
9162.0000000014,0.0,0.0,0.0,0.0,0.301863210487193,0.0781345542836903,0.8686072839516122
9163.0000000014,0.0,0.0,0.0,0.0,0.3035555372953081,0.0805091887238627,0.8783260111436234
9164.0000000014,0.0,0.0,0.0,0.0,0.3052124319501255,0.0829156294377415,0.8880447988406235
9165.000000001402,0.0,0.0,0.0,0.0,0.3068341062844579,0.0853538796607548,0.8977636469998211
9166.000000001402,0.0,0.0,0.0,0.0,0.3053168899750832,0.086940105217362,0.8983494335718211
9167.000000001402,0.0,0.0,0.0,0.0,0.3037991567202115,0.0885268940743607,0.8989352232008211
9168.000000001402,0.0,0.0,0.0,0.0,0.3022808445394158,0.0901142284775705,0.8995210158848218
9169.000000001404,0.0,0.0,0.0,0.0,0.3007409322071783,0.0916811289040419,0.9001068116238218
9170.000000001404,0.0,0.0,0.0,0.0,0.299200313339073,0.0932485281511693,0.9006926103960077
9171.000000001404,0.0,0.0,0.0,0.0,0.2953773448001588,0.0941038057739028,0.8942827195200075
9172.000000001404,0.0,0.0,0.0,0.0,0.2915799382463463,0.0949358841592811,0.8878727877830075
9173.000000001404,0.0,0.0,0.0,0.0,0.2878080088381204,0.0957447729295158,0.881462815199
9174.000000001404,0.0,0.0,0.0,0.0,0.28406147473568,0.096530481111157,0.8750528017810001
9175.000000001404,0.0,0.0,0.0,0.0,0.2803402570510243,0.0972930171833385,0.8686427475524569
9176.000000001404,0.0,0.0,0.0,0.0,0.2778911529381738,0.0984742343460004,0.8661192094254568
9177.000000001404,0.0,0.0,0.0,0.0,0.2754526493233638,0.0996254144522361,0.8635956548724568
9178.000000001404,0.0,0.0,0.0,0.0,0.2730247695888517,0.100766748638439,0.861072083899454
9179.000000001404,0.0,0.0,0.0,0.0,0.2706075360688033,0.1019181578471428,0.8585484965114539
9180.000000001404,0.0,0.0,0.0,0.0,0.2682009700678229,0.1030596243537593,0.8560248927363765
9181.000000001404,0.0,0.0,0.0,0.0,0.2682140392174481,0.1051354354692135,0.8612745081683767
9182.000000001406,0.0,0.0,0.0,0.0,0.2682086149825416,0.107227285053534,0.8665241558883766
9183.000000001406,0.0,0.0,0.0,0.0,0.2681847520036985,0.1093149850266578,0.8717738358863827
9184.000000001406,0.0,0.0,0.0,0.0,0.2681425049581446,0.1114184633399059,0.8770235481503827
9185.000000001406,0.0,0.0,0.0,0.0,0.2680615374323381,0.1135580938689412,0.8822732926716561
9186.000000001408,0.0,0.0,0.0,0.0,0.2680211896624252,0.1157392191656621,0.887717403371656
9187.000000001408,0.0,0.0,0.0,0.0,0.2679825657216019,0.1179370752906935,0.8931615475226562
9188.000000001408,0.0,0.0,0.0,0.0,0.26792518271656,0.1201515873607363,0.8986057251146624
9189.000000001408,0.0,0.0,0.0,0.0,0.267848959772951,0.1223826815841683,0.9040499361376624
9190.000000001408,0.0,0.0,0.0,0.0,0.2677538269867195,0.124630285642138,0.909494180568192
9191.000000001408,0.0,0.0,0.0,0.0,0.2665083236178367,0.1263369115063595,0.9110517190031922
9192.000000001408,0.0,0.0,0.0,0.0,0.2652583145926735,0.1280470406133188,0.912609266545192
9193.000000001408,0.0,0.0,0.0,0.0,0.2640037460898643,0.1297816741472919,0.914166823190194
9194.000000001408,0.0,0.0,0.0,0.0,0.2627445762293692,0.1315197790589714,0.915724388937194
9195.000000001408,0.0,0.0,0.0,0.0,0.2614807748234107,0.1332613194514874,0.917281963777004
9196.000000001408,0.0,0.0,0.0,0.0,0.2597719242220703,0.1347777710770417,0.917284827670004
9197.000000001408,0.0,0.0,0.0,0.0,0.2580639898005649,0.1362923497004435,0.917287690949004
9198.000000001408,0.0,0.0,0.0,0.0,0.256356965654555,0.1378050344579631,0.917290553615004
9199.00000000141,0.0,0.0,0.0,0.0,0.2546508515262004,0.139294752686121,0.917293415667004
9200.00000000141,0.0,0.0,0.0,0.0,0.2529456526335424,0.1407825637404514,0.9172962771128396
9201.00000000141,0.0,0.0,0.0,0.0,0.2519629978360064,0.1427101205963256,0.9200199404658396
9202.00000000141,0.0,0.0,0.0,0.0,0.2509710961606828,0.1446446155865267,0.9227436201738396
9203.00000000141,0.0,0.0,0.0,0.0,0.2499911756561177,0.1465860238873909,0.9254673162308428
9204.000000001412,0.0,0.0,0.0,0.0,0.2490021754689931,0.1485343238240593,0.9281910286318428
9205.000000001412,0.0,0.0,0.0,0.0,0.2480041350820425,0.1504894970709264,0.93091475736373
9206.000000001412,0.0,0.0,0.0,0.0,0.2462259773797424,0.1519755773282458,0.93072331144273
9207.000000001412,0.0,0.0,0.0,0.0,0.2444498842211328,0.1534378721667994,0.9305318636897298
9208.000000001412,0.0,0.0,0.0,0.0,0.2426759012164786,0.1548977025843229,0.9303404141067296
9209.000000001412,0.0,0.0,0.0,0.0,0.2409040826156206,0.156376334333147,0.9301489626927296
9210.000000001412,0.0,0.0,0.0,0.0,0.2391344909519694,0.1578525331685116,0.929957509442711
9211.000000001412,0.0,0.0,0.0,0.0,0.2368082750428198,0.1589511811345141,0.9276282143607112
9212.000000001412,0.0,0.0,0.0,0.0,0.2344925772108107,0.1600404457561983,0.925298904148711
9213.000000001412,0.0,0.0,0.0,0.0,0.2321874690409605,0.161120399828176,0.9229695788087084
9214.000000001412,0.0,0.0,0.0,0.0,0.2298930281193508,0.1621911243279328,0.9206402383477084
9215.000000001412,0.0,0.0,0.0,0.0,0.2276093376065291,0.1632318135888467,0.9183108827747294
9216.000000001412,0.0,0.0,0.0,0.0,0.2258624143734525,0.16464697724075,0.9181193853347296
9217.000000001413,0.0,0.0,0.0,0.0,0.2241180105596381,0.1660805624226613,0.9179278860767296
9218.000000001413,0.0,0.0,0.0,0.0,0.2223761030291719,0.1675116576662934,0.9177363849997292
9219.000000001413,0.0,0.0,0.0,0.0,0.2206158408169737,0.1689402459316496,0.9175448821067292
9220.000000001415,0.0,0.0,0.0,0.0,0.2188580639765188,0.1703663095999199,0.9173533774020276
9221.000000001415,0.0,0.0,0.0,0.0,0.2176771724204896,0.1722070150593134,0.9194941324670276
9222.000000001415,0.0,0.0,0.0,0.0,0.2164900946791697,0.1740525225832167,0.9216349001970277
9223.000000001415,0.0,0.0,0.0,0.0,0.2152968238421545,0.1759237189515296,0.9237756805880302
9224.000000001417,0.0,0.0,0.0,0.0,0.2140973535114729,0.1777997207549861,0.92591647363803
9225.000000001417,0.0,0.0,0.0,0.0,0.2128916778045925,0.1796804920985288,0.928057279333729
9226.000000001415,0.0,0.0,0.0,0.0,0.2111490438903805,0.181110753525848,0.927865799906729
9227.000000001415,0.0,0.0,0.0,0.0,0.2094088425005348,0.1825384455388631,0.927674318658729
9228.000000001415,0.0,0.0,0.0,0.0,0.2076710893020715,0.1839635789099142,0.9274828355907287
9229.000000001417,0.0,0.0,0.0,0.0,0.2059358015925537,0.1853652403768032,0.9272913507027288
9230.000000001417,0.0,0.0,0.0,0.0,0.2042029982141509,0.1867644050880947,0.9270998639949029
9231.000000001415,0.0,0.0,0.0,0.0,0.2023501063829895,0.1880680433632303,0.9263252919889028
9232.000000001415,0.0,0.0,0.0,0.0,0.2005017734014675,0.1893674195167999,0.9255507145519029
9233.000000001415,0.0,0.0,0.0,0.0,0.1986580191058158,0.1906625595842505,0.924776131686902
9234.000000001417,0.0,0.0,0.0,0.0,0.1968188644730402,0.1919534921674113,0.924001543394902
9235.000000001417,0.0,0.0,0.0,0.0,0.1949635686403097,0.1932402484959439,0.9232269496773508
9236.000000001419,0.0,0.0,0.0,0.0,0.193032554478379,0.1944418537853851,0.9220636221973508
9237.000000001419,0.0,0.0,0.0,0.0,0.1911288555053412,0.1956179735576765,0.9209002868893508
9238.000000001419,0.0,0.0,0.0,0.0,0.1892313723151051,0.1967890635316486,0.9197369437573494
9239.000000001419,0.0,0.0,0.0,0.0,0.1873398038575716,0.1979754446135963,0.9185735928023494
9240.00000000142,0.0,0.0,0.0,0.0,0.1854538832986864,0.1991561560208798,0.9174102340286252
9241.00000000142,0.0,0.0,0.0,0.0,0.1836109691544875,0.2003719660077062,0.9164412346126252
9242.00000000142,0.0,0.0,0.0,0.0,0.1817725943023971,0.2015821978828245,0.9154722285836252
9243.000000001419,0.0,0.0,0.0,0.0,0.179938587711012,0.2027866323038248,0.914503215942624
9244.000000001419,0.0,0.0,0.0,0.0,0.1781088075858584,0.2039850699732965,0.913534196693624
9245.00000000142,0.0,0.0,0.0,0.0,0.1762831402086101,0.2051569269241507,0.912565170839728
9246.00000000142,0.0,0.0,0.0,0.0,0.1746103653693019,0.2064985731551701,0.912373619093728
9247.00000000142,0.0,0.0,0.0,0.0,0.1729388138122875,0.2078566047081327,0.912182065545728
9248.000000001419,0.0,0.0,0.0,0.0,0.1712684254736065,0.2092104679175516,0.9119905101987278
9249.000000001419,0.0,0.0,0.0,0.0,0.1695991664144155,0.2105600395645714,0.9117989530507278
9250.00000000142,0.0,0.0,0.0,0.0,0.167931027713975,0.2119052222945155,0.9116073941066614
9251.00000000142,0.0,0.0,0.0,0.0,0.1664828805615306,0.2135323902903962,0.9127764456086612
9252.000000001422,0.0,0.0,0.0,0.0,0.1650311696141267,0.2151589805078311,0.9139455037066614
9253.000000001422,0.0,0.0,0.0,0.0,0.1635963133957655,0.2168053171604901,0.9151145683966628
9254.000000001422,0.0,0.0,0.0,0.0,0.1621580629008942,0.2184510654000991,0.9162836396776628
9255.000000001422,0.0,0.0,0.0,0.0,0.1607165217815744,0.2200962535569171,0.9174527175471098
9256.000000001422,0.0,0.0,0.0,0.0,0.1592044104680343,0.2216471029558328,0.9182330496541098
9257.000000001424,0.0,0.0,0.0,0.0,0.1576906670217138,0.2231963932526086,0.9190133859511098
9258.000000001424,0.0,0.0,0.0,0.0,0.1561754479837329,0.2247442560048397,0.9197937264351108
9259.000000001424,0.0,0.0,0.0,0.0,0.1546589258538944,0.2262704727848521,0.9205740711051108
9260.000000001424,0.0,0.0,0.0,0.0,0.1531412880811721,0.2277956274041112,0.9213544199595574
9261.000000001424,0.0,0.0,0.0,0.0,0.151567075724514,0.2292561563622042,0.9217460146625572
9262.000000001424,0.0,0.0,0.0,0.0,0.1499933752880939,0.2307151564524609,0.9221376111555574
9263.000000001424,0.0,0.0,0.0,0.0,0.1484204103479638,0.2321729460130486,0.922529209436558
9264.000000001424,0.0,0.0,0.0,0.0,0.146848415050152,0.2336298827407229,0.922920809505558
9265.000000001424,0.0,0.0,0.0,0.0,0.1452776330849832,0.2350863646544918,0.9233124113643886
9266.000000001424,0.0,0.0,0.0,0.0,0.1437989821541544,0.2366920657887761,0.9242871614823884
9267.000000001424,0.0,0.0,0.0,0.0,0.1423189879915749,0.2382778762796506,0.9252619169723886
9268.000000001424,0.0,0.0,0.0,0.0,0.1408376895949405,0.2398641900973216,0.9262366778333896
9269.000000001424,0.0,0.0,0.0,0.0,0.1393347422703993,0.2414714294497486,0.9272114440633896
9270.000000001426,0.0,0.0,0.0,0.0,0.1378305518370503,0.2430792661304796,0.928186215643076
9271.000000001426,0.0,0.0,0.0,0.0,0.1354795118799193,0.2431335383790389,0.923329438258076
9272.000000001426,0.0,0.0,0.0,0.0,0.13314809035129,0.243171519933587,0.918472630417076
9273.000000001426,0.0,0.0,0.0,0.0,0.1308362729763624,0.243193298834565,0.9136157921300704
9274.000000001428,0.0,0.0,0.0,0.0,0.1285440436589181,0.2431989631019959,0.9087589234070704
9275.000000001428,0.0,0.0,0.0,0.0,0.126271384519405,0.2431688244463518,0.9039020242512968
9276.000000001428,0.0,0.0,0.0,0.0,0.1237501795124914,0.2425974200647736,0.8971012133992967
9277.000000001428,0.0,0.0,0.0,0.0,0.12125526117199,0.24202433445458,0.8903003602112967
9278.000000001428,0.0,0.0,0.0,0.0,0.1187865559865108,0.2414298183424825,0.8834994647032889
9279.000000001428,0.0,0.0,0.0,0.0,0.1163439916024591,0.2408138988120331,0.8766985268882889
9280.000000001428,0.0,0.0,0.0,0.0,0.1139274967997289,0.2401766030766201,0.8698975467943383
9281.000000001428,0.0,0.0,0.0,0.0,0.1122605356038128,0.2410716977773267,0.8687338665683383
9282.000000001428,0.0,0.0,0.0,0.0,0.1106000925053152,0.2419612945316964,0.8675701786273383
9283.000000001428,0.0,0.0,0.0,0.0,0.1089461437259508,0.2428265474917791,0.866406482973337
9284.000000001428,0.0,0.0,0.0,0.0,0.10729866617751,0.2436863577982339,0.865242779609337
9285.000000001428,0.0,0.0,0.0,0.0,0.1056388872088959,0.2445594614667222,0.864079068535948
9286.000000001428,0.0,0.0,0.0,0.0,0.1038691360922077,0.2451520919926211,0.861943379326948
9287.00000000143,0.0,0.0,0.0,0.0,0.1021282835492502,0.2457374511950678,0.859807676463948
9288.00000000143,0.0,0.0,0.0,0.0,0.1003973228191265,0.2463150294380947,0.8576719599519456
9289.00000000143,0.0,0.0,0.0,0.0,0.0986760276235882,0.2468658467262024,0.8555362297949456
9290.00000000143,0.0,0.0,0.0,0.0,0.0969642004068528,0.2474080853357314,0.8534004859924432
9291.00000000143,0.0,0.0,0.0,0.0,0.0950779190197584,0.2474814210944057,0.8495151550124432
9292.000000001432,0.0,0.0,0.0,0.0,0.0932063068824643,0.2475404775262451,0.8456297997004433
9293.000000001432,0.0,0.0,0.0,0.0,0.0913492388275245,0.247584932819915,0.8417444200634387
9294.000000001432,0.0,0.0,0.0,0.0,0.0895066132411711,0.2476145032779533,0.8378590161104387
9295.000000001433,0.0,0.0,0.0,0.0,0.0876783504634921,0.2476289435343058,0.8339735878384302
9296.000000001432,0.0,0.0,0.0,0.0,0.0855025045088582,0.2465843859308142,0.8265889347044301
9297.000000001432,0.0,0.0,0.0,0.0,0.0833528481015942,0.2454972961274919,0.8192042358994301
9298.000000001432,0.0,0.0,0.0,0.0,0.0812293286365605,0.2443855327496226,0.8118194914364216
9299.000000001432,0.0,0.0,0.0,0.0,0.0791319127601549,0.2432663144037661,0.8044347013324216
9300.000000001433,0.0,0.0,0.0,0.0,0.0770605842794647,0.242122031004653,0.7970498656015353
9301.000000001432,0.0,0.0,0.0,0.0,0.0750693915472607,0.24118074600085,0.7904425962545354
9302.000000001432,0.0,0.0,0.0,0.0,0.0731021389482382,0.2402167164689495,0.7838352860535353
9303.000000001432,0.0,0.0,0.0,0.0,0.0711754767977245,0.2392300714029011,0.7772279350125277
9304.000000001432,0.0,0.0,0.0,0.0,0.0692725014066587,0.2382209843982108,0.7706205431445277
9305.000000001433,0.0,0.0,0.0,0.0,0.0673932552319595,0.237173358652839,0.7640131104618062
9306.000000001433,0.0,0.0,0.0,0.0,0.0655545818634404,0.2361645833878284,0.7576000429428063
9307.000000001433,0.0,0.0,0.0,0.0,0.0637390362034653,0.2351507723568058,0.7511869358198061
9308.000000001433,0.0,0.0,0.0,0.0,0.0619466795201751,0.2341159454963347,0.7447737891057988
9309.000000001435,0.0,0.0,0.0,0.0,0.060177574108161,0.2330604716978176,0.7383606028147988
9310.000000001435,0.0,0.0,0.0,0.0,0.0584317821120159,0.2319847536969201,0.731947376954683
9311.000000001437,0.0,0.0,0.0,0.0,0.0566438158435309,0.2306223493827517,0.7247564758416829
9312.000000001437,0.0,0.0,0.0,0.0,0.0548821687372095,0.2292388312674275,0.7175655304516829
9313.000000001437,0.0,0.0,0.0,0.0,0.0531468824157394,0.2278196579651092,0.7103745407996745
9314.000000001435,0.0,0.0,0.0,0.0,0.0514379937244866,0.2263807536398611,0.7031835069006745
9315.000000001435,0.0,0.0,0.0,0.0,0.049755533845581,0.2249373956992864,0.6959924287494627
9316.000000001437,0.0,0.0,0.0,0.0,0.047651521721589,0.221393639949359,0.6823857142114625
9317.000000001437,0.0,0.0,0.0,0.0,0.0455948074799844,0.21781363462765,0.6687789164404624
9318.000000001437,0.0,0.0,0.0,0.0,0.0435852652202081,0.2141975486671476,0.6551720354634467
9319.000000001435,0.0,0.0,0.0,0.0,0.0416092586505976,0.210545550680858,0.6415650713064467
9320.000000001435,0.0,0.0,0.0,0.0,0.0396807699469233,0.206857808720151,0.627958024019739
9321.000000001437,0.0,0.0,0.0,0.0,0.0383410808969892,0.2059605895730636,0.6229051465317389
9322.000000001437,0.0,0.0,0.0,0.0,0.0370198903293472,0.2050492033470254,0.6178522379227389
9323.000000001437,0.0,0.0,0.0,0.0,0.0357171559474188,0.2041365915576519,0.6127992982037331
9324.000000001437,0.0,0.0,0.0,0.0,0.0344328347693981,0.2032097549096479,0.6077463273857331
9325.000000001439,0.0,0.0,0.0,0.0,0.0331668831039535,0.2022687854055085,0.6026933254956802
9326.000000001439,0.0,0.0,0.0,0.0,0.0322515324173724,0.2034094299938948,0.6038616618496803
9327.00000000144,0.0,0.0,0.0,0.0,0.031334281287369,0.2045386606767293,0.6050300048976802
9328.00000000144,0.0,0.0,0.0,0.0,0.030415135949905,0.2056690723906576,0.6061983546376816
9329.00000000144,0.0,0.0,0.0,0.0,0.0294941025668265,0.206813305729649,0.6073667110676816
9330.00000000144,0.0,0.0,0.0,0.0,0.0285711872737426,0.2079586949594299,0.6085350741716861
9331.000000001439,0.0,0.0,0.0,0.0,0.0274248910290279,0.2074298435405053,0.6048429254476859
9332.00000000144,0.0,0.0,0.0,0.0,0.0262924049647271,0.2068902360366891,0.601150753935686
9333.00000000144,0.0,0.0,0.0,0.0,0.0251736890267568,0.2063398828136979,0.5974585596416817
9334.00000000144,0.0,0.0,0.0,0.0,0.024068703472841,0.205778792342243,0.5937663425736817
9335.00000000144,0.0,0.0,0.0,0.0,0.0231975224598427,0.2051947426966167,0.590074102709119
9336.000000001439,0.0,0.0,0.0,0.0,0.0219515911215947,0.2010718025958947,0.5762718083871189
9337.00000000144,0.0,0.0,0.0,0.0,0.0209733227745871,0.196925890883944,0.5624694300741188
9338.00000000144,0.0,0.0,0.0,0.0,0.0200181122605497,0.1927451760425312,0.5486669677971029
9339.00000000144,0.0,0.0,0.0,0.0,0.0190748796544037,0.1885300171469629,0.5348644215831028
9340.00000000144,0.0,0.0,0.0,0.0,0.0181552084219184,0.1842807368528877,0.5210617914837151
9341.000000001442,0.0,0.0,0.0,0.0,0.0175664372979169,0.1830926486494108,0.516008275821715
9342.000000001442,0.0,0.0,0.0,0.0,0.0169866525684448,0.181891730232763,0.510954729240715
9343.000000001442,0.0,0.0,0.0,0.0,0.0164054398910468,0.180667765803716,0.5059011517497093
9344.000000001442,0.0,0.0,0.0,0.0,0.0158334044120153,0.1794315414350919,0.5008475433597092
9345.000000001444,0.0,0.0,0.0,0.0,0.0152705215321635,0.1781933627867185,0.4957939041400032
9346.000000001444,0.0,0.0,0.0,0.0,0.0153464767003889,0.1845141276583031,0.5117386275070034
9347.000000001444,0.0,0.0,0.0,0.0,0.0154083340660041,0.1908711431651125,0.5276834469220035
9348.000000001444,0.0,0.0,0.0,0.0,0.0154460119066884,0.1972644628633302,0.5436283623540218
9349.000000001444,0.0,0.0,0.0,0.0,0.0154481666795836,0.2036941326995463,0.5595733737720219
9350.000000001444,0.0,0.0,0.0,0.0,0.0154256779575433,0.2101601878301487,0.5755184811150206
9351.000000001444,0.0,0.0,0.0,0.0,0.0151044039782415,0.212620803387504,0.5803810315520207
9352.000000001444,0.0,0.0,0.0,0.0,0.0147764617442998,0.2150928504011598,0.5852436109700208
9353.000000001444,0.0,0.0,0.0,0.0,0.0144298582432137,0.2172642050737172,0.5901062193620262
9354.000000001444,0.0,0.0,0.0,0.0,0.0140764319774803,0.2194423837421507,0.5949688567170264
9355.000000001444,0.0,0.0,0.0,0.0,0.0137283732701125,0.2215055364297449,0.5998315229979788
9356.000000001444,0.0,0.0,0.0,0.0,0.0131586736755671,0.219979221769712,0.5949724462539788
9357.000000001444,0.0,0.0,0.0,0.0,0.0125853416007029,0.2184489901535425,0.5901133398119788
9358.000000001446,0.0,0.0,0.0,0.0,0.0120205223555394,0.2169147121044645,0.5852542036809731
9359.000000001446,0.0,0.0,0.0,0.0,0.0114759263599506,0.2153762392509814,0.5803950378699732
9360.000000001446,0.0,0.0,0.0,0.0,0.0109395559391006,0.2138334051461573,0.5755358424090954
9361.000000001446,0.0,0.0,0.0,0.0,0.0105270744339969,0.214883031586627,0.5776763986020955
9362.000000001448,0.0,0.0,0.0,0.0,0.0101120397929072,0.2159341830920828,0.5798169673170955
9363.000000001448,0.0,0.0,0.0,0.0,0.0096944477731485,0.2169866228116616,0.581957548548098
9364.000000001448,0.0,0.0,0.0,0.0,0.0092742949592357,0.218040086836278,0.584098142293098
9365.000000001448,0.0,0.0,0.0,0.0,0.0088633811133694,0.2190942836229164,0.5862387485305002
9366.000000001448,0.0,0.0,0.0,0.0,0.0083745719841346,0.218184577116711,0.5831294522465
9367.000000001448,0.0,0.0,0.0,0.0,0.0078795902101611,0.2172715407245436,0.5800201368675001
9368.000000001448,0.0,0.0,0.0,0.0,0.007390223736427,0.2163551707852448,0.5769108024004965
9369.000000001448,0.0,0.0,0.0,0.0,0.0069179692470746,0.2154354616309055,0.5738014488494965
9370.000000001448,0.0,0.0,0.0,0.0,0.0064511569144339,0.2145124056479703,0.5706920762477329
9371.000000001448,0.0,0.0,0.0,0.0,0.0060737399860113,0.2169918665958223,0.576721562991733
9372.000000001448,0.0,0.0,0.0,0.0,0.0056879339944187,0.2194749941126641,0.582751085612733
9373.000000001448,0.0,0.0,0.0,0.0,0.0053055301917101,0.2219617376261166,0.5887806441007399
9374.000000001448,0.0,0.0,0.0,0.0,0.0049150082417655,0.2244520430711416,0.59481023844374
9375.00000000145,0.0,0.0,0.0,0.0,0.0045044151510678,0.2269458527515345,0.6008398686193849
9376.00000000145,0.0,0.0,0.0,0.0,0.0040606689661862,0.2280462080736067,0.6031750389133849
9377.00000000145,0.0,0.0,0.0,0.0,0.0036143113494834,0.2290389102593387,0.6055102228413849
9378.00000000145,0.0,0.0,0.0,0.0,0.0031653535789255,0.2300318021186615,0.6078454203983875
9379.00000000145,0.0,0.0,0.0,0.0,0.0027259218566945,0.2306735651726461,0.6101806315813876
9380.000000001452,0.0,0.0,0.0,0.0,0.0022839789358412,0.2313136114423836,0.6125158563849518
9381.000000001452,0.0,0.0,0.0,0.0,0.0018287092844847,0.2321241652625713,0.6152399949279518
9382.000000001452,0.0,0.0,0.0,0.0,0.0013701936404276,0.232932918984336,0.6179641494159518
9383.000000001452,0.0,0.0,0.0,0.0,0.000920719122038,0.2337398946154003,0.6206883198439549
9384.000000001452,0.0,0.0,0.0,0.0,0.0004681047400743,0.234545112039097,0.623412506206955
9385.000000001452,0.0,0.0,0.0,0.0,0.0002348541588367,0.2353485889865193,0.6261367085425631
9386.000000001452,0.0,0.0,0.0,0.0,0.0,0.2414777481018533,0.6430559940615632
9387.000000001452,0.0,0.0,0.0,0.0,0.0,0.2475929779044336,0.6599753805685633
9388.000000001452,0.0,0.0,0.0,0.0,0.0,0.2536952460410615,0.6768948680315828
9389.000000001452,0.0,0.0,0.0,0.0,0.0,0.2597855413879029,0.6938144564195828
9390.000000001452,0.0,0.0,0.0,0.0,0.0,0.2658648634850075,0.7107341457017132
9391.000000001452,0.0,0.0,0.0,0.0,0.0,0.2722087822212615,0.7284317593977133
9392.000000001452,0.0,0.0,0.0,0.0,0.0,0.2785424134940191,0.7461294785777134
9393.000000001453,0.0,0.0,0.0,0.0,0.0,0.2848667393544759,0.7638273032107338
9394.000000001453,0.0,0.0,0.0,0.0,0.0,0.2911827134966025,0.7815252332627338
9395.000000001453,0.0,0.0,0.0,0.0,0.0,0.2974912505472494,0.7992232686413278
9396.000000001455,0.0,0.0,0.0,0.0,0.0,0.2962726313197036,0.7966976944633276
9397.000000001455,0.0,0.0,0.0,0.0,0.0,0.2950621075231233,0.7941721046653276
9398.000000001455,0.0,0.0,0.0,0.0,0.0,0.2938598713269081,0.7916464992543247
9399.000000001455,0.0,0.0,0.0,0.0,0.0,0.2926660173590731,0.7891208782343248
9400.000000001457,0.0,0.0,0.0,0.0,0.0,0.2914805446293114,0.7865952415901374
9401.000000001457,0.0,0.0,0.0,0.0,0.0,0.2877189964660877,0.7770689680321373
9402.000000001455,0.0,0.0,0.0,0.0,0.0,0.283969525284506,0.7675426370611373
9403.000000001455,0.0,0.0,0.0,0.0,0.0,0.2802316852089125,0.7580162486951263
9404.000000001455,0.0,0.0,0.0,0.0,0.0,0.2765049530625039,0.7484898029511263
9405.000000001457,0.0,0.0,0.0,0.0,0.0,0.2727887342456901,0.7389632998741535
9406.000000001457,0.0,0.0,0.0,0.0,0.0,0.2723820040355837,0.7383821113341535
9407.000000001455,0.0,0.0,0.0,0.0,0.0,0.2719798912250887,0.7378009188501535
9408.000000001455,0.0,0.0,0.0,0.0,0.0,0.2715818771249289,0.7372197224241529
9409.000000001455,0.0,0.0,0.0,0.0,0.0,0.2711873565174633,0.7366385220571529
9410.000000001457,0.0,0.0,0.0,0.0,0.0,0.2707956382720667,0.7360573177669392
9411.000000001457,0.0,0.0,0.0,0.0,0.0,0.2726375596506796,0.7415046022219394
9412.000000001459,0.0,0.0,0.0,0.0,0.0,0.2744779933079059,0.7469519186759394
9413.000000001459,0.0,0.0,0.0,0.0,0.0,0.2763159921675654,0.7523992671179456
9414.000000001459,0.0,0.0,0.0,0.0,0.0,0.2781504916608405,0.7578466475379456
9415.000000001459,0.0,0.0,0.0,0.0,0.0,0.2799803068062739,0.7632940599063014
9416.00000000146,0.0,0.0,0.0,0.0,0.0,0.279380314507773,0.7621295105403013
9417.00000000146,0.0,0.0,0.0,0.0,0.0,0.2787809707369708,0.7609649537503014
9418.00000000146,0.0,0.0,0.0,0.0,0.0,0.2781823131831759,0.7598003895383
9419.000000001459,0.0,0.0,0.0,0.0,0.0,0.2775843763347043,0.7586358179073001
9420.000000001459,0.0,0.0,0.0,0.0,0.0,0.2769871914960475,0.7574712388199961
9421.00000000146,0.0,0.0,0.0,0.0,0.0,0.2715287994800442,0.743082468154996
9422.00000000146,0.0,0.0,0.0,0.0,0.0,0.2660783025632763,0.7286936114149959
9423.00000000146,0.0,0.0,0.0,0.0,0.0,0.2606357047312729,0.7143046686289793
9424.000000001459,0.0,0.0,0.0,0.0,0.0,0.2552010054953313,0.6999156398229792
9425.000000001459,0.0,0.0,0.0,0.0,0.0,0.2497742001851037,0.6855265250343772
9426.00000000146,0.0,0.0,0.0,0.0,0.0,0.2457007180871316,0.6748323718383771
9427.00000000146,0.0,0.0,0.0,0.0,0.0,0.2416331035735042,0.6641381546583769
9428.000000001462,0.0,0.0,0.0,0.0,0.0,0.2375712774276288,0.6534438735163647
9429.000000001462,0.0,0.0,0.0,0.0,0.0,0.2335151625224376,0.6427495284313646
9430.000000001462,0.0,0.0,0.0,0.0,0.0,0.2294646840346916,0.632055119479229
9431.000000001462,0.0,0.0,0.0,0.0,0.0,0.2323215780159377,0.640419595977229
9432.000000001462,0.0,0.0,0.0,0.0,0.0,0.2351737376880012,0.6487841217212291
9433.000000001464,0.0,0.0,0.0,0.0,0.0,0.2380210835327938,0.6571486966952387
9434.000000001464,0.0,0.0,0.0,0.0,0.0,0.2408635298678544,0.6655133208842388
9435.000000001464,0.0,0.0,0.0,0.0,0.0,0.2437009846999022,0.6738779942277588
9436.000000001464,0.0,0.0,0.0,0.0,0.0,0.2409796121007508,0.6668786419347589
9437.000000001464,0.0,0.0,0.0,0.0,0.0,0.2382608718582823,0.6598792477097587
9438.000000001464,0.0,0.0,0.0,0.0,0.0,0.2355453922064412,0.6528798115667508
9439.000000001464,0.0,0.0,0.0,0.0,0.0,0.2328337335497135,0.6458803335187506
